imagename,indic, height
NRmarshDN-12-05-27-17-31.jpg,0,87.032
NRmarshDN-12-05-27-17-38.jpg,0,88.986
NRmarshDN-12-05-27-17-45.jpg,0,92.805
NRmarshDN-12-05-27-17-51.jpg,0,117.448
NRmarshDN-12-05-27-18-00.jpg,0,88.977
NRmarshDN-12-05-27-18-07.jpg,0,126.931
NRmarshDN-12-05-27-18-15.jpg,0,31.337
NRmarshDN-12-05-27-18-30.jpg,0,85.076
NRmarshDN-12-05-27-18-36.jpg,0,45.56
NRmarshDN-12-05-27-18-45.jpg,0,107.987
NRmarshDN-12-05-27-18-50.jpg,0,26.797
NRmarshDN-12-05-27-19-00.jpg,0,45.572
NRmarshDN-12-05-27-19-06.jpg,0,67.482
NRmarshDN-12-05-27-19-15.jpg,0,23.84
NRmarshDN-12-05-27-19-30.jpg,,
NRmarshDN-12-05-27-19-35.jpg,0,21.859
NRmarshDN-12-05-27-19-45.jpg,0,20.381
NRmarshDN-12-05-27-20-00.jpg,,
NRmarshDN-12-05-27-20-06.jpg,0,18.555
NRmarshDN-12-05-27-20-15.jpg,0,17.873
NRmarshDN-12-05-27-20-30.jpg,0,17.059
NRmarshDN-12-05-27-20-45.jpg,0,17.309
NRmarshDN-12-05-27-21-00.jpg,0,18.22
NRmarshDN-12-05-27-21-15.jpg,0,20.032
NRmarshDN-12-05-27-21-30.jpg,0,22.811
NRmarshDN-12-05-27-21-45.jpg,0,25.84
NRmarshDN-12-05-27-22-00.jpg,0,29.341
NRmarshDN-12-05-27-22-15.jpg,0,33.239
NRmarshDN-12-05-27-22-30.jpg,0,36.323
NRmarshDN-12-05-27-22-45.jpg,0,40.18
NRmarshDN-12-05-27-23-00.jpg,0,43.861
NRmarshDN-12-05-27-23-15.jpg,0,47.478
NRmarshDN-12-05-27-23-30.jpg,0,51.397
NRmarshDN-12-05-27-23-45.jpg,0,54.872
NRmarshDN-12-05-28-00-00.jpg,0,58.671
NRmarshDN-12-05-28-00-15.jpg,0,62.094
NRmarshDN-12-05-28-00-30.jpg,0,65.272
NRmarshDN-12-05-28-00-45.jpg,0,68.451
NRmarshDN-12-05-28-01-00.jpg,0,70.651
NRmarshDN-12-05-28-01-15.jpg,0,72.395
NRmarshDN-12-05-28-01-30.jpg,0,73.824
NRmarshDN-12-05-28-01-45.jpg,0,74.89
NRmarshDN-12-05-28-02-00.jpg,0,76.043
NRmarshDN-12-05-28-02-15.jpg,0,77.023
NRmarshDN-12-05-28-02-31.jpg,0,77.663
NRmarshDN-12-05-28-02-45.jpg,0,77.008
NRmarshDN-12-05-28-03-01.jpg,0,75.285
NRmarshDN-12-05-28-03-15.jpg,0,72.124
NRmarshDN-12-05-28-03-30.jpg,0,68.312
NRmarshDN-12-05-28-03-45.jpg,0,64.05
NRmarshDN-12-05-28-04-00.jpg,0,59.649
NRmarshDN-12-05-28-04-15.jpg,0,55.187
NRmarshDN-12-05-28-04-30.jpg,0,51.2
NRmarshDN-12-05-28-04-45.jpg,0,47.437
NRmarshDN-12-05-28-05-00.jpg,0,44.547
NRmarshDN-12-05-28-05-15.jpg,0,42.445
NRmarshDN-12-05-28-05-30.jpg,0,40.186
NRmarshDN-12-05-28-05-46.jpg,0,37.967
NRmarshDN-12-05-28-06-00.jpg,0,35.747
NRmarshDN-12-05-28-06-15.jpg,0,33.756
NRmarshDN-12-05-28-06-30.jpg,0,31.752
NRmarshDN-12-05-28-06-45.jpg,0,29.938
NRmarshDN-12-05-28-07-00.jpg,0,27.907
NRmarshDN-12-05-28-07-15.jpg,0,26.299
NRmarshDN-12-05-28-07-30.jpg,0,25.067
NRmarshDN-12-05-28-07-45.jpg,0,23.699
NRmarshDN-12-05-28-08-00.jpg,0,22.713
NRmarshDN-12-05-28-08-15.jpg,0,21.955
NRmarshDN-12-05-28-08-30.jpg,0,20.643
NRmarshDN-12-05-28-08-45.jpg,0,19.459
NRmarshDN-12-05-28-09-00.jpg,0,18.409
NRmarshDN-12-05-28-09-15.jpg,0,16.823
NRmarshDN-12-05-28-09-30.jpg,0,15.679
NRmarshDN-12-05-28-09-45.jpg,0,14.458
NRmarshDN-12-05-28-10-00.jpg,0,13.686
NRmarshDN-12-05-28-10-15.jpg,0,14.242
NRmarshDN-12-05-28-10-30.jpg,0,16.635
NRmarshDN-12-05-28-10-45.jpg,0,19.852
NRmarshDN-12-05-28-11-00.jpg,0,23.53
NRmarshDN-12-05-28-11-15.jpg,0,27.469
NRmarshDN-12-05-28-11-30.jpg,0,31.31
NRmarshDN-12-05-28-11-45.jpg,0,35.545
NRmarshDN-12-05-28-12-00.jpg,0,39.231
NRmarshDN-12-05-28-12-15.jpg,0,42.401
NRmarshDN-12-05-28-12-30.jpg,0,46.318
NRmarshDN-12-05-28-12-45.jpg,0,50.085
NRmarshDN-12-05-28-13-00.jpg,0,53.317
NRmarshDN-12-05-28-13-15.jpg,0,56.387
NRmarshDN-12-05-28-13-30.jpg,0,60.135
NRmarshDN-12-05-28-13-45.jpg,0,62.867
NRmarshDN-12-05-28-14-00.jpg,0,65.517
NRmarshDN-12-05-28-14-15.jpg,0,67.557
NRmarshDN-12-05-28-14-30.jpg,0,69.209
NRmarshDN-12-05-28-14-45.jpg,0,70.209
NRmarshDN-12-05-28-15-00.jpg,0,70.925
NRmarshDN-12-05-28-15-15.jpg,0,71.246
NRmarshDN-12-05-28-15-30.jpg,0,70.478
NRmarshDN-12-05-28-15-45.jpg,0,68.387
NRmarshDN-12-05-28-16-00.jpg,0,66.255
NRmarshDN-12-05-28-16-15.jpg,0,63.561
NRmarshDN-12-05-28-16-30.jpg,0,60.348
NRmarshDN-12-05-28-16-45.jpg,0,56.932
NRmarshDN-12-05-28-17-00.jpg,0,73.579
NRmarshDN-12-05-28-17-15.jpg,0,50.424
NRmarshDN-12-05-28-17-30.jpg,0,47.191
NRmarshDN-12-05-28-17-45.jpg,0,44.221
NRmarshDN-12-05-28-18-00.jpg,0,41.255
NRmarshDN-12-05-28-18-15.jpg,0,38.472
NRmarshDN-12-05-28-18-30.jpg,0,35.848
NRmarshDN-12-05-28-18-45.jpg,0,33.462
NRmarshDN-12-05-28-19-00.jpg,0,31.114
NRmarshDN-12-05-28-19-15.jpg,0,28.667
NRmarshDN-12-05-28-19-30.jpg,0,26.634
NRmarshDN-12-05-28-19-45.jpg,0,24.572
NRmarshDN-12-05-28-20-00.jpg,0,22.59
NRmarshDN-12-05-28-20-15.jpg,0,21.047
NRmarshDN-12-05-28-20-30.jpg,0,19.194
NRmarshDN-12-05-28-20-45.jpg,0,17.558
NRmarshDN-12-05-28-21-00.jpg,0,15.86
NRmarshDN-12-05-28-21-15.jpg,0,14.824
NRmarshDN-12-05-28-21-30.jpg,0,13.571
NRmarshDN-12-05-28-21-45.jpg,0,12.595
NRmarshDN-12-05-28-22-00.jpg,0,12.533
NRmarshDN-12-05-28-22-15.jpg,0,13.911
NRmarshDN-12-05-28-22-30.jpg,0,16.769
NRmarshDN-12-05-28-22-45.jpg,0,19.772
NRmarshDN-12-05-28-23-00.jpg,0,22.662
NRmarshDN-12-05-28-23-15.jpg,0,25.697
NRmarshDN-12-05-28-23-30.jpg,0,29.11
NRmarshDN-12-05-28-23-45.jpg,0,33.008
NRmarshDN-12-05-29-00-00.jpg,0,36.497
NRmarshDN-12-05-29-00-15.jpg,0,39.488
NRmarshDN-12-05-29-00-30.jpg,0,42.726
NRmarshDN-12-05-29-00-45.jpg,0,46.504
NRmarshDN-12-05-29-01-00.jpg,0,50.133
NRmarshDN-12-05-29-01-15.jpg,0,53.25
NRmarshDN-12-05-29-01-30.jpg,0,56.382
NRmarshDN-12-05-29-01-45.jpg,0,59.299
NRmarshDN-12-05-29-02-00.jpg,0,62.193
NRmarshDN-12-05-29-02-15.jpg,0,64.114
NRmarshDN-12-05-29-02-30.jpg,0,66.012
NRmarshDN-12-05-29-02-45.jpg,0,67.228
NRmarshDN-12-05-29-03-00.jpg,0,68.208
NRmarshDN-12-05-29-03-15.jpg,0,68.689
NRmarshDN-12-05-29-03-30.jpg,0,67.469
NRmarshDN-12-05-29-03-45.jpg,0,65.001
NRmarshDN-12-05-29-04-00.jpg,0,63.075
NRmarshDN-12-05-29-04-15.jpg,0,60.332
NRmarshDN-12-05-29-04-30.jpg,0,57.181
NRmarshDN-12-05-29-04-45.jpg,0,53.269
NRmarshDN-12-05-29-05-00.jpg,0,49.985
NRmarshDN-12-05-29-05-15.jpg,0,64.703
NRmarshDN-12-05-29-05-30.jpg,0,43.468
NRmarshDN-12-05-29-05-45.jpg,0,40.315
NRmarshDN-12-05-29-06-00.jpg,0,37.384
NRmarshDN-12-05-29-06-15.jpg,0,34.463
NRmarshDN-12-05-29-06-30.jpg,0,31.924
NRmarshDN-12-05-29-06-45.jpg,0,30.765
NRmarshDN-12-05-29-07-00.jpg,,
NRmarshDN-12-05-29-07-15.jpg,0,26.861
NRmarshDN-12-05-29-07-30.jpg,0,24.44
NRmarshDN-12-05-29-07-45.jpg,0,21.97
NRmarshDN-12-05-29-08-00.jpg,0,19.525
NRmarshDN-12-05-29-08-15.jpg,289,19.186
NRmarshDN-12-05-29-08-30.jpg,0,16.133
NRmarshDN-12-05-29-08-45.jpg,0,14.736
NRmarshDN-12-05-29-09-00.jpg,103,20.635
NRmarshDN-12-05-29-09-15.jpg,0,13.932
NRmarshDN-12-05-29-09-30.jpg,343,19.983
NRmarshDN-12-05-29-09-45.jpg,0,12.398
NRmarshDN-12-05-29-10-00.jpg,0,12.284
NRmarshDN-12-05-29-10-15.jpg,0,12.261
NRmarshDN-12-05-29-10-30.jpg,54,14.641
NRmarshDN-12-05-29-10-45.jpg,50,12.475
NRmarshDN-12-05-29-11-00.jpg,305,17.623
NRmarshDN-12-05-29-11-15.jpg,283,15.205
NRmarshDN-12-05-29-11-30.jpg,0,12.187
NRmarshDN-12-05-29-11-45.jpg,0,12.964
NRmarshDN-12-05-29-12-00.jpg,334,18.642
NRmarshDN-12-05-29-12-15.jpg,0,20.573
NRmarshDN-12-05-29-12-30.jpg,172,58.649
NRmarshDN-12-05-29-12-45.jpg,0,41.196
NRmarshDN-12-05-29-13-00.jpg,0,32.896
NRmarshDN-12-05-29-13-15.jpg,0,37.145
NRmarshDN-12-05-29-13-30.jpg,0,41.762
NRmarshDN-12-05-29-13-45.jpg,0,46.215
NRmarshDN-12-05-29-14-00.jpg,0,49.704
NRmarshDN-12-05-29-14-15.jpg,0,53.443
NRmarshDN-12-05-29-14-30.jpg,0,57.935
NRmarshDN-12-05-29-14-45.jpg,0,60.485
NRmarshDN-12-05-29-15-00.jpg,0,64.959
NRmarshDN-12-05-29-15-15.jpg,0,67.36
NRmarshDN-12-05-29-15-30.jpg,0,68.701
NRmarshDN-12-05-29-15-45.jpg,0,69.34
NRmarshDN-12-05-29-16-00.jpg,0,70.894
NRmarshDN-12-05-29-16-15.jpg,0,71.094
NRmarshDN-12-05-29-16-30.jpg,0,70.807
NRmarshDN-12-05-29-16-45.jpg,0,69.548
NRmarshDN-12-05-29-17-00.jpg,0,68.328
NRmarshDN-12-05-29-17-15.jpg,0,64.826
NRmarshDN-12-05-29-17-30.jpg,0,61.34
NRmarshDN-12-05-29-17-45.jpg,0,57.63
NRmarshDN-12-05-29-18-00.jpg,0,53.874
NRmarshDN-12-05-29-18-15.jpg,0,50.271
NRmarshDN-12-05-29-18-30.jpg,0,46.963
NRmarshDN-12-05-29-18-45.jpg,0,43.474
NRmarshDN-12-05-29-19-00.jpg,0,39.79
NRmarshDN-12-05-29-19-15.jpg,0,36.463
NRmarshDN-12-05-29-19-30.jpg,0,33.325
NRmarshDN-12-05-29-19-45.jpg,0,30.609
NRmarshDN-12-05-29-20-00.jpg,0,28.068
NRmarshDN-12-05-29-20-15.jpg,0,25.603
NRmarshDN-12-05-29-20-30.jpg,0,23.651
NRmarshDN-12-05-29-20-45.jpg,0,21.747
NRmarshDN-12-05-29-21-00.jpg,0,19.93
NRmarshDN-12-05-29-21-15.jpg,0,18.032
NRmarshDN-12-05-29-21-30.jpg,0,16.446
NRmarshDN-12-05-29-21-45.jpg,0,14.934
NRmarshDN-12-05-29-22-00.jpg,0,13.169
NRmarshDN-12-05-29-22-15.jpg,0,12.133
NRmarshDN-12-05-29-22-30.jpg,0,11.788
NRmarshDN-12-05-29-22-45.jpg,0,12.042
NRmarshDN-12-05-29-23-00.jpg,0,11.841
NRmarshDN-12-05-29-23-15.jpg,0,11.866
NRmarshDN-12-05-29-23-30.jpg,0,12.03
NRmarshDN-12-05-29-23-45.jpg,0,12.825
NRmarshDN-12-05-30-00-00.jpg,0,16.69
NRmarshDN-12-05-30-00-15.jpg,0,19.845
NRmarshDN-12-05-30-00-30.jpg,0,23.548
NRmarshDN-12-05-30-00-45.jpg,0,27.343
NRmarshDN-12-05-30-01-00.jpg,0,31.263
NRmarshDN-12-05-30-01-15.jpg,0,35.322
NRmarshDN-12-05-30-01-30.jpg,0,39.382
NRmarshDN-12-05-30-01-45.jpg,0,43.348
NRmarshDN-12-05-30-02-00.jpg,0,47.511
NRmarshDN-12-05-30-02-15.jpg,0,50.274
NRmarshDN-12-05-30-02-30.jpg,0,53.443
NRmarshDN-12-05-30-02-45.jpg,0,57.301
NRmarshDN-12-05-30-03-00.jpg,0,60.002
NRmarshDN-12-05-30-03-15.jpg,0,61.849
NRmarshDN-12-05-30-03-30.jpg,0,64.539
NRmarshDN-12-05-30-03-45.jpg,0,66.495
NRmarshDN-12-05-30-04-00.jpg,0,67.717
NRmarshDN-12-05-30-04-15.jpg,0,68.495
NRmarshDN-12-05-30-04-30.jpg,0,68.239
NRmarshDN-12-05-30-04-45.jpg,204,57.465
NRmarshDN-12-05-30-05-00.jpg,0,63.528
NRmarshDN-12-05-30-05-16.jpg,0,61.283
NRmarshDN-12-05-30-05-30.jpg,0,58.086
NRmarshDN-12-05-30-05-45.jpg,0,54.37
NRmarshDN-12-05-30-06-00.jpg,0,51.215
NRmarshDN-12-05-30-06-15.jpg,0,47.304
NRmarshDN-12-05-30-06-30.jpg,0,44.231
NRmarshDN-12-05-30-06-45.jpg,0,41.441
NRmarshDN-12-05-30-07-00.jpg,0,39.152
NRmarshDN-12-05-30-07-15.jpg,0,36.917
NRmarshDN-12-05-30-07-30.jpg,0,35.567
NRmarshDN-12-05-30-07-45.jpg,0,34.436
NRmarshDN-12-05-30-08-00.jpg,0,33.804
NRmarshDN-12-05-30-08-15.jpg,0,32.15
NRmarshDN-12-05-30-08-30.jpg,0,30.306
NRmarshDN-12-05-30-08-45.jpg,0,28.864
NRmarshDN-12-05-30-09-00.jpg,0,30.234
NRmarshDN-12-05-30-09-15.jpg,0,31.349
NRmarshDN-12-05-30-09-30.jpg,0,30.871
NRmarshDN-12-05-30-09-45.jpg,0,33.314
NRmarshDN-12-05-30-10-00.jpg,0,38.669
NRmarshDN-12-05-30-10-15.jpg,0,40.454
NRmarshDN-12-05-30-10-30.jpg,0,42.702
NRmarshDN-12-05-30-10-45.jpg,0,41.303
NRmarshDN-12-05-30-11-00.jpg,0,51.233
NRmarshDN-12-05-30-11-15.jpg,0,42.579
NRmarshDN-12-05-30-11-30.jpg,0,45.096
NRmarshDN-12-05-30-11-45.jpg,0,45.747
NRmarshDN-12-05-30-12-00.jpg,128,54.508
NRmarshDN-12-05-30-12-15.jpg,0,68.904
NRmarshDN-12-05-30-12-30.jpg,0,68.858
NRmarshDN-12-05-30-12-45.jpg,0,51.95
NRmarshDN-12-05-30-13-00.jpg,0,55.715
NRmarshDN-12-05-30-13-15.jpg,,
NRmarshDN-12-05-30-13-30.jpg,0,57.96
NRmarshDN-12-05-30-13-45.jpg,0,68.868
NRmarshDN-12-05-30-14-00.jpg,0,68.842
NRmarshDN-12-05-30-14-15.jpg,0,68.635
NRmarshDN-12-05-30-14-30.jpg,0,69.947
NRmarshDN-12-05-30-14-45.jpg,0,69.612
NRmarshDN-12-05-30-15-00.jpg,0,61.516
NRmarshDN-12-05-30-15-15.jpg,0,68.517
NRmarshDN-12-05-30-15-30.jpg,0,66.819
NRmarshDN-12-05-30-15-45.jpg,0,61.064
NRmarshDN-12-05-30-15-47.jpg,,
NRmarshDN-12-05-30-16-00.jpg,0,58.283
NRmarshDN-12-05-30-16-15.jpg,0,55.474
NRmarshDN-12-05-30-16-30.jpg,0,51.305
NRmarshDN-12-05-30-16-47.jpg,0,48.947
NRmarshDN-12-05-30-17-00.jpg,,
NRmarshDN-12-05-30-17-15.jpg,0,44.856
NRmarshDN-12-05-30-17-30.jpg,0,42.5
NRmarshDN-12-05-30-17-45.jpg,0,40.211
NRmarshDN-12-05-30-18-00.jpg,0,39.258
NRmarshDN-12-05-30-18-15.jpg,0,39.187
NRmarshDN-12-05-30-18-30.jpg,0,40.734
NRmarshDN-12-05-30-18-45.jpg,0,42.305
NRmarshDN-12-05-30-19-00.jpg,0,42.578
NRmarshDN-12-05-30-19-15.jpg,0,42.418
NRmarshDN-12-05-30-19-30.jpg,0,42.521
NRmarshDN-12-05-30-19-45.jpg,0,42.063
NRmarshDN-12-05-30-20-00.jpg,0,41.482
NRmarshDN-12-05-30-20-15.jpg,0,39.965
NRmarshDN-12-05-30-20-30.jpg,0,38.74
NRmarshDN-12-05-30-20-45.jpg,0,37.263
NRmarshDN-12-05-30-21-00.jpg,0,36.072
NRmarshDN-12-05-30-21-15.jpg,0,34.503
NRmarshDN-12-05-30-21-30.jpg,0,33.041
NRmarshDN-12-05-30-21-45.jpg,0,31.792
NRmarshDN-12-05-30-22-00.jpg,0,30.682
NRmarshDN-12-05-30-22-15.jpg,0,29.768
NRmarshDN-12-05-30-22-30.jpg,0,28.771
NRmarshDN-12-05-30-22-45.jpg,0,28.273
NRmarshDN-12-05-30-23-00.jpg,0,27.636
NRmarshDN-12-05-30-23-15.jpg,0,27.282
NRmarshDN-12-05-30-23-30.jpg,0,26.812
NRmarshDN-12-05-30-23-45.jpg,0,26.689
NRmarshDN-12-05-31-00-00.jpg,0,26.416
NRmarshDN-12-05-31-00-15.jpg,0,25.99
NRmarshDN-12-05-31-00-30.jpg,0,25.695
NRmarshDN-12-05-31-00-45.jpg,0,25.814
NRmarshDN-12-05-31-01-00.jpg,0,25.865
NRmarshDN-12-05-31-01-15.jpg,0,26.175
NRmarshDN-12-05-31-01-30.jpg,0,27.034
NRmarshDN-12-05-31-01-45.jpg,0,29.519
NRmarshDN-12-05-31-02-00.jpg,0,33.988
NRmarshDN-12-05-31-02-15.jpg,0,38.74
NRmarshDN-12-05-31-02-30.jpg,0,43.906
NRmarshDN-12-05-31-02-45.jpg,0,48.806
NRmarshDN-12-05-31-03-00.jpg,0,53.029
NRmarshDN-12-05-31-03-15.jpg,0,56.947
NRmarshDN-12-05-31-03-30.jpg,0,60.247
NRmarshDN-12-05-31-03-45.jpg,0,62.862
NRmarshDN-12-05-31-04-00.jpg,0,65.235
NRmarshDN-12-05-31-04-15.jpg,0,66.495
NRmarshDN-12-05-31-04-30.jpg,0,67.509
NRmarshDN-12-05-31-04-45.jpg,0,68.551
NRmarshDN-12-05-31-05-00.jpg,0,68.512
NRmarshDN-12-05-31-05-16.jpg,0,68.271
NRmarshDN-12-05-31-05-30.jpg,0,66.327
NRmarshDN-12-05-31-05-45.jpg,0,64.518
NRmarshDN-12-05-31-06-00.jpg,,
NRmarshDN-12-05-31-06-15.jpg,0,58.671
NRmarshDN-12-05-31-06-30.jpg,0,55.695
NRmarshDN-12-05-31-06-45.jpg,0,52.952
NRmarshDN-12-05-31-07-00.jpg,0,50.379
NRmarshDN-12-05-31-07-15.jpg,0,47.899
NRmarshDN-12-05-31-07-30.jpg,0,45.419
NRmarshDN-12-05-31-07-45.jpg,0,43.05
NRmarshDN-12-05-31-08-00.jpg,0,40.49
NRmarshDN-12-05-31-08-15.jpg,0,38.003
NRmarshDN-12-05-31-08-30.jpg,0,35.83
NRmarshDN-12-05-31-08-45.jpg,0,33.786
NRmarshDN-12-05-31-09-00.jpg,0,31.893
NRmarshDN-12-05-31-09-15.jpg,0,30.252
NRmarshDN-12-05-31-09-30.jpg,0,29.969
NRmarshDN-12-05-31-09-45.jpg,0,27.065
NRmarshDN-12-05-31-10-01.jpg,0,25.865
NRmarshDN-12-05-31-10-15.jpg,0,24.699
NRmarshDN-12-05-31-10-30.jpg,0,30.976
NRmarshDN-12-05-31-10-45.jpg,197,38.6
NRmarshDN-12-05-31-11-00.jpg,419,47.545
NRmarshDN-12-05-31-11-15.jpg,0,68.915
NRmarshDN-12-05-31-11-30.jpg,0,68.921
NRmarshDN-12-05-31-11-45.jpg,101,63.74
NRmarshDN-12-05-31-12-00.jpg,301,58.306
NRmarshDN-12-05-31-12-15.jpg,0,65.718
NRmarshDN-12-05-31-12-30.jpg,299,59.286
NRmarshDN-12-05-31-12-45.jpg,0,52.757
NRmarshDN-12-05-31-13-00.jpg,,
NRmarshDN-12-05-31-13-15.jpg,0,21.299
NRmarshDN-12-05-31-13-30.jpg,0,23.594
NRmarshDN-12-05-31-13-45.jpg,0,32.691
NRmarshDN-12-05-31-14-00.jpg,0,34.585
NRmarshDN-12-05-31-14-15.jpg,0,67.97
NRmarshDN-12-05-31-14-32.jpg,0,68.828
NRmarshDN-12-05-31-14-45.jpg,0,54.98
NRmarshDN-12-05-31-15-00.jpg,0,53.356
NRmarshDN-12-05-31-15-15.jpg,0,68.786
NRmarshDN-12-05-31-15-30.jpg,0,67.281
NRmarshDN-12-05-31-15-45.jpg,0,68.686
NRmarshDN-12-05-31-16-00.jpg,0,70.577
NRmarshDN-12-05-31-16-15.jpg,0,73.341
NRmarshDN-12-05-31-16-30.jpg,0,17.823
NRmarshDN-12-05-31-16-45.jpg,0,17.091
NRmarshDN-12-05-31-17-00.jpg,0,33.596
NRmarshDN-12-05-31-17-15.jpg,0,80.425
NRmarshDN-12-05-31-17-30.jpg,0,81.739
NRmarshDN-12-05-31-17-45.jpg,0,83.12
NRmarshDN-12-05-31-18-00.jpg,0,84.342
NRmarshDN-12-05-31-18-15.jpg,0,85.565
NRmarshDN-12-05-31-18-30.jpg,0,86.696
NRmarshDN-12-05-31-18-45.jpg,0,87.531
NRmarshDN-12-05-31-19-00.jpg,0,88.234
NRmarshDN-12-05-31-19-15.jpg,0,88.01
NRmarshDN-12-05-31-19-30.jpg,0,87.028
NRmarshDN-12-05-31-19-45.jpg,0,86.286
NRmarshDN-12-05-31-20-00.jpg,0,85.32
NRmarshDN-12-05-31-20-15.jpg,0,80.263
NRmarshDN-12-05-31-20-30.jpg,0,78.961
NRmarshDN-12-05-31-20-45.jpg,0,81.65
NRmarshDN-12-05-31-21-00.jpg,0,73.524
NRmarshDN-12-05-31-21-15.jpg,0,77.008
NRmarshDN-12-05-31-21-30.jpg,0,73.082
NRmarshDN-12-05-31-21-45.jpg,0,67.473
NRmarshDN-12-05-31-22-00.jpg,0,61.116
NRmarshDN-12-05-31-22-15.jpg,0,54.217
NRmarshDN-12-05-31-22-30.jpg,0,49.206
NRmarshDN-12-05-31-22-45.jpg,0,44.72
NRmarshDN-12-05-31-23-00.jpg,0,40.734
NRmarshDN-12-05-31-23-15.jpg,0,37.743
NRmarshDN-12-05-31-23-30.jpg,0,35.002
NRmarshDN-12-05-31-23-45.jpg,0,32.51
NRmarshDN-12-06-01-00-00.jpg,0,30.303
NRmarshDN-12-06-01-00-15.jpg,0,28.771
NRmarshDN-12-06-01-00-30.jpg,0,27.239
NRmarshDN-12-06-01-00-45.jpg,0,25.782
NRmarshDN-12-06-01-01-00.jpg,0,24.785
NRmarshDN-12-06-01-01-15.jpg,0,23.873
NRmarshDN-12-06-01-01-30.jpg,0,23.29
NRmarshDN-12-06-01-01-45.jpg,0,23.539
NRmarshDN-12-06-01-02-00.jpg,0,26.281
NRmarshDN-12-06-01-02-15.jpg,0,31.014
NRmarshDN-12-06-01-02-30.jpg,0,34.578
NRmarshDN-12-06-01-02-45.jpg,0,37.764
NRmarshDN-12-06-01-03-00.jpg,0,41.515
NRmarshDN-12-06-01-03-15.jpg,0,45.966
NRmarshDN-12-06-01-03-30.jpg,0,49.295
NRmarshDN-12-06-01-03-45.jpg,0,52.921
NRmarshDN-12-06-01-04-00.jpg,0,56.433
NRmarshDN-12-06-01-04-15.jpg,0,60.383
NRmarshDN-12-06-01-04-30.jpg,0,63.316
NRmarshDN-12-06-01-04-45.jpg,0,66.803
NRmarshDN-12-06-01-05-00.jpg,0,68.443
NRmarshDN-12-06-01-05-15.jpg,0,70.325
NRmarshDN-12-06-01-05-30.jpg,0,72.155
NRmarshDN-12-06-01-05-45.jpg,0,73.434
NRmarshDN-12-06-01-06-00.jpg,,
NRmarshDN-12-06-01-06-15.jpg,289,56.608
NRmarshDN-12-06-01-06-30.jpg,392,60.705
NRmarshDN-12-06-01-06-45.jpg,,
NRmarshDN-12-06-01-07-00.jpg,0,14.77
NRmarshDN-12-06-01-07-15.jpg,366,58.659
NRmarshDN-12-06-01-07-30.jpg,0,68.72
NRmarshDN-12-06-01-07-45.jpg,0,64.572
NRmarshDN-12-06-01-08-00.jpg,0,60.374
NRmarshDN-12-06-01-08-15.jpg,0,60.692
NRmarshDN-12-06-01-08-30.jpg,0,52.768
NRmarshDN-12-06-01-08-45.jpg,0,49.206
NRmarshDN-12-06-01-09-00.jpg,0,47.135
NRmarshDN-12-06-01-09-15.jpg,0,43.695
NRmarshDN-12-06-01-09-30.jpg,0,41.263
NRmarshDN-12-06-01-09-45.jpg,0,38.617
NRmarshDN-12-06-01-10-00.jpg,0,36.497
NRmarshDN-12-06-01-10-15.jpg,0,34.429
NRmarshDN-12-06-01-10-30.jpg,0,32.62
NRmarshDN-12-06-01-10-45.jpg,0,30.589
NRmarshDN-12-06-01-11-00.jpg,0,29.062
NRmarshDN-12-06-01-11-15.jpg,0,27.551
NRmarshDN-12-06-01-11-30.jpg,0,26.237
NRmarshDN-12-06-01-11-45.jpg,0,24.664
NRmarshDN-12-06-01-12-00.jpg,0,23.594
NRmarshDN-12-06-01-12-15.jpg,0,22.484
NRmarshDN-12-06-01-12-30.jpg,0,22.101
NRmarshDN-12-06-01-12-45.jpg,0,39.09
NRmarshDN-12-06-01-13-00.jpg,0,22.761
NRmarshDN-12-06-01-13-15.jpg,0,19.788
NRmarshDN-12-06-01-13-30.jpg,325,54.402
NRmarshDN-12-06-01-13-45.jpg,0,63.107
NRmarshDN-12-06-01-14-00.jpg,0,22.58
NRmarshDN-12-06-01-14-15.jpg,0,26.694
NRmarshDN-12-06-01-14-30.jpg,0,30.583
NRmarshDN-12-06-01-14-45.jpg,0,35.262
NRmarshDN-12-06-01-15-00.jpg,0,39.906
NRmarshDN-12-06-01-15-15.jpg,0,44.557
NRmarshDN-12-06-01-15-30.jpg,0,49.735
NRmarshDN-12-06-01-15-45.jpg,0,55.073
NRmarshDN-12-06-01-16-00.jpg,0,59.792
NRmarshDN-12-06-01-16-15.jpg,0,64.05
NRmarshDN-12-06-01-16-31.jpg,0,68.548
NRmarshDN-12-06-01-16-45.jpg,0,71.637
NRmarshDN-12-06-01-17-00.jpg,0,74.391
NRmarshDN-12-06-01-17-15.jpg,0,76.787
NRmarshDN-12-06-01-17-30.jpg,0,78.682
NRmarshDN-12-06-01-17-45.jpg,0,80.216
NRmarshDN-12-06-01-18-00.jpg,0,81.897
NRmarshDN-12-06-01-18-15.jpg,0,83.364
NRmarshDN-12-06-01-18-30.jpg,0,85.277
NRmarshDN-12-06-01-18-45.jpg,0,87.032
NRmarshDN-12-06-01-19-00.jpg,0,88.725
NRmarshDN-12-06-01-19-15.jpg,0,90.417
NRmarshDN-12-06-01-19-30.jpg,0,92.104
NRmarshDN-12-06-01-19-45.jpg,0,64.019
NRmarshDN-12-06-01-20-00.jpg,0,73.42
NRmarshDN-12-06-01-20-15.jpg,0,92.339
